Profile,Winner,Num_Violations,candidate_pairs,candidate_pairs-normalized,candidate_pairs-no_diagonal,candidate_pairs-normalized-no_diagonal,candidate_pairs-normalized-upper_half,binary_pairs,binary_pairs-no_diagonal,binary_pairs-upper_half,rank_matrix,rank_matrix-normalized,Borda ranking Winner,Plurality ranking Winner,STV Winner,Approval Voting (AV) Winner,Proportional Approval Voting (PAV) Winner,Approval Chamberlin-Courant (CC) Winner,Lexicographic Chamberlin-Courant (lex-CC) Winner,Sequential Approval Chamberlin-Courant (seq-CC) Winner,Monroe's Approval Rule (Monroe) Winner,Greedy Monroe Winner,Minimax Approval Voting (MAV) Winner
"[(2, 4, 0, 1, 3), (2, 4, 0, 1, 3), (2, 4, 0, 1, 3), (4, 2, 0, 1, 3), (4, 2, 0, 1, 3), (2, 0, 4, 1, 3), (2, 0, 4, 1, 3), (2, 4, 0, 1, 3), (0, 2, 4, 1, 3), (2, 4, 0, 1, 3)]","(1, 0, 1, 0, 1)",0,"[0, 10, 1, 10, 3, 0, 0, 0, 10, 0, 9, 10, 0, 10, 8, 0, 0, 0, 0, 0, 7, 10, 2, 10, 0]","[0.0, 0.1, 0.01, 0.1, 0.03, 0.0, 0.0, 0.0, 0.1, 0.0, 0.09, 0.1, 0.0, 0.1, 0.08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07, 0.1, 0.02, 0.1, 0.0]","[10, 1, 10, 3, 0, 0, 10, 0, 9, 10, 10, 8, 0, 0, 0, 0, 7, 10, 2, 10]","[0.1, 0.01, 0.1, 0.03, 0.0, 0.0, 0.1, 0.0, 0.09, 0.1, 0.1, 0.08, 0.0, 0.0, 0.0, 0.0, 0.07, 0.1, 0.02, 0.1]","[0.19231 0.01923 0.19231 0.05769 0.      0.19231 0.      0.19231 0.15385
 0.     ]","[0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 0, 0, 1, 0, 1, 1, 0]","[1, 2, 7, 0, 0, 0, 0, 0, 10, 0, 7, 3, 0, 0, 0, 0, 0, 0, 0, 10, 2, 5, 3, 0, 0]","[0.02, 0.04, 0.14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.14, 0.06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.04, 0.1, 0.06, 0.0, 0.0]","(1, 0, 1, 0, 1)","(1, 0, 1, 0, 1)","(1, 0, 1, 0, 1)","(1, 0, 1, 0, 1)","(1, 0, 1, 0, 1)","(0, 0, 1, 1, 1)","(1, 0, 1, 0, 1)","(1, 1, 1, 0, 0)","(1, 0, 1, 0, 1)","(1, 0, 1, 0, 1)","(1, 0, 1, 0, 1)"
"[(2, 1, 4, 3, 0), (4, 3, 2, 0, 1), (4, 2, 1, 0, 3), (3, 4, 2, 0, 1), (4, 3, 2, 1, 0), (4, 3, 2, 1, 0), (4, 3, 0, 1, 2), (2, 1, 0, 3, 4), (2, 4, 3, 1, 0), (4, 3, 2, 1, 0)]","(0, 0, 1, 1, 1)",0,"[0, 3, 1, 2, 1, 7, 0, 1, 3, 2, 9, 9, 0, 4, 3, 8, 7, 6, 0, 2, 9, 8, 7, 8, 0]","[0.0, 0.03, 0.01, 0.02, 0.01, 0.07, 0.0, 0.01, 0.03, 0.02, 0.09, 0.09, 0.0, 0.04, 0.03, 0.08, 0.07, 0.06, 0.0, 0.02, 0.09, 0.08, 0.07, 0.08, 0.0]","[3, 1, 2, 1, 7, 1, 3, 2, 9, 9, 4, 3, 8, 7, 6, 2, 9, 8, 7, 8]","[0.03, 0.01, 0.02, 0.01, 0.07, 0.01, 0.03, 0.02, 0.09, 0.09, 0.04, 0.03, 0.08, 0.07, 0.06, 0.02, 0.09, 0.08, 0.07, 0.08]","[0.13636 0.04545 0.09091 0.04545 0.04545 0.13636 0.09091 0.18182 0.13636
 0.09091]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 2, 3, 5, 0, 2, 1, 5, 2, 3, 1, 5, 0, 1, 1, 5, 1, 2, 1, 6, 2, 1, 0, 1]","[0.0, 0.0, 0.04, 0.06, 0.1, 0.0, 0.04, 0.02, 0.1, 0.04, 0.06, 0.02, 0.1, 0.0, 0.02, 0.02, 0.1, 0.02, 0.04, 0.02, 0.12, 0.04, 0.02, 0.0, 0.02]","(0, 0, 1, 1, 1)","(0, 0, 1, 1, 1)","(0, 0, 1, 1, 1)","(0, 0, 1, 1, 1)","(0, 0, 1, 1, 1)","(0, 0, 1, 1, 1)","(1, 0, 1, 0, 1)","(1, 1, 1, 0, 0)","(0, 0, 1, 1, 1)","(0, 0, 1, 1, 1)","(1, 0, 1, 0, 1)"
"[(3, 2, 4, 0, 1), (2, 3, 4, 0, 1), (3, 2, 4, 1, 0), (3, 1, 2, 4, 0), (2, 3, 4, 0, 1), (2, 3, 4, 0, 1), (2, 3, 4, 0, 1), (2, 3, 0, 1, 4), (2, 4, 3, 0, 1), (2, 3, 4, 0, 1)]","(0, 0, 1, 1, 1)",0,"[0, 8, 0, 0, 1, 2, 0, 1, 0, 2, 10, 9, 0, 7, 10, 10, 10, 3, 0, 9, 9, 8, 0, 1, 0]","[0.0, 0.08, 0.0, 0.0, 0.01, 0.02, 0.0, 0.01, 0.0, 0.02, 0.1, 0.09, 0.0, 0.07, 0.1, 0.1, 0.1, 0.03, 0.0, 0.09, 0.09, 0.08, 0.0, 0.01, 0.0]","[8, 0, 0, 1, 2, 1, 0, 2, 10, 9, 7, 10, 10, 10, 3, 9, 9, 8, 0, 1]","[0.08, 0.0, 0.0, 0.01, 0.02, 0.01, 0.0, 0.02, 0.1, 0.09, 0.07, 0.1, 0.1, 0.1, 0.03, 0.09, 0.09, 0.08, 0.0, 0.01]","[0.21053 0.      0.      0.02632 0.02632 0.      0.05263 0.18421 0.26316
 0.23684]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 1, 1]","[0, 0, 1, 7, 2, 0, 1, 0, 2, 7, 7, 2, 1, 0, 0, 3, 6, 1, 0, 0, 0, 1, 7, 1, 1]","[0.0, 0.0, 0.02, 0.14, 0.04, 0.0, 0.02, 0.0, 0.04, 0.14, 0.14, 0.04, 0.02, 0.0, 0.0, 0.06, 0.12, 0.02, 0.0, 0.0, 0.0, 0.02, 0.14, 0.02, 0.02]","(0, 0, 1, 1, 1)","(1, 0, 1, 1, 0)","(0, 0, 1, 1, 1)","(0, 0, 1, 1, 1)","(0, 0, 1, 1, 1)","(0, 0, 1, 1, 1)","(0, 0, 1, 1, 1)","(1, 1, 1, 0, 0)","(0, 0, 1, 1, 1)","(0, 0, 1, 1, 1)","(0, 0, 1, 1, 1)"
"[(2, 3, 0, 1, 4), (2, 3, 0, 1, 4), (1, 3, 2, 0, 4), (2, 3, 1, 4, 0), (2, 3, 0, 1, 4), (3, 0, 2, 1, 4), (0, 2, 1, 4, 3), (3, 2, 0, 1, 4), (3, 2, 1, 0, 4), (3, 0, 1, 2, 4)]","(1, 0, 1, 1, 0)",0,"[0, 7, 3, 1, 9, 3, 0, 2, 2, 10, 7, 8, 0, 5, 10, 9, 8, 5, 0, 9, 1, 0, 0, 1, 0]","[0.0, 0.07, 0.03, 0.01, 0.09, 0.03, 0.0, 0.02, 0.02, 0.1, 0.07, 0.08, 0.0, 0.05, 0.1, 0.09, 0.08, 0.05, 0.0, 0.09, 0.01, 0.0, 0.0, 0.01, 0.0]","[7, 3, 1, 9, 3, 2, 2, 10, 7, 8, 5, 10, 9, 8, 5, 9, 1, 0, 0, 1]","[0.07, 0.03, 0.01, 0.09, 0.03, 0.02, 0.02, 0.1, 0.07, 0.08, 0.05, 0.1, 0.09, 0.08, 0.05, 0.09, 0.01, 0.0, 0.0, 0.01]","[0.12069 0.05172 0.01724 0.15517 0.03448 0.03448 0.17241 0.08621 0.17241
 0.15517]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[1, 2, 4, 2, 1, 1, 0, 4, 5, 0, 4, 3, 2, 1, 0, 4, 5, 0, 0, 1, 0, 0, 0, 2, 8]","[0.02, 0.04, 0.08, 0.04, 0.02, 0.02, 0.0, 0.08, 0.1, 0.0, 0.08, 0.06, 0.04, 0.02, 0.0, 0.08, 0.1, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.04, 0.16]","(1, 0, 1, 1, 0)","(1, 0, 1, 1, 0)","(1, 0, 1, 1, 0)","(1, 0, 1, 1, 0)","(1, 0, 1, 1, 0)","(0, 0, 1, 1, 1)","(1, 0, 1, 1, 0)","(1, 1, 1, 0, 0)","(0, 1, 1, 1, 0)","(1, 0, 1, 1, 0)","(0, 1, 1, 1, 0)"
"[(1, 2, 3, 4, 0), (3, 1, 0, 4, 2), (4, 1, 0, 2, 3), (2, 0, 4, 3, 1), (0, 1, 3, 4, 2), (0, 3, 2, 1, 4), (2, 3, 0, 4, 1), (3, 1, 0, 4, 2), (4, 2, 0, 1, 3), (1, 3, 2, 0, 4)]","(0, 1, 1, 1, 0)",0,"[0, 5, 5, 5, 7, 5, 0, 6, 5, 6, 5, 4, 0, 5, 5, 5, 5, 5, 0, 7, 3, 4, 5, 3, 0]","[0.0, 0.05, 0.05, 0.05, 0.07, 0.05, 0.0, 0.06, 0.05, 0.06, 0.05, 0.04, 0.0, 0.05, 0.05, 0.05, 0.05, 0.05, 0.0, 0.07, 0.03, 0.04, 0.05, 0.03, 0.0]","[5, 5, 5, 7, 5, 6, 5, 6, 5, 4, 5, 5, 5, 5, 5, 7, 3, 4, 5, 3]","[0.05, 0.05, 0.05, 0.07, 0.05, 0.06, 0.05, 0.06, 0.05, 0.04, 0.05, 0.05, 0.05, 0.05, 0.05, 0.07, 0.03, 0.04, 0.05, 0.03]","[0.08929 0.08929 0.08929 0.125   0.10714 0.08929 0.10714 0.08929 0.08929
 0.125  ]","[0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 1, 0, 0, 1]","[2, 1, 5, 1, 1, 2, 4, 0, 2, 2, 2, 2, 2, 1, 3, 2, 3, 2, 1, 2, 2, 0, 1, 5, 2]","[0.04, 0.02, 0.1, 0.02, 0.02, 0.04, 0.08, 0.0, 0.04, 0.04, 0.04, 0.04, 0.04, 0.02, 0.06, 0.04, 0.06, 0.04, 0.02, 0.04, 0.04, 0.0, 0.02, 0.1, 0.04]","(1, 1, 0, 1, 0)","(1, 1, 1, 0, 0)","(0, 1, 1, 1, 0)","(1, 0, 1, 1, 0)","(1, 0, 1, 1, 0)","(0, 0, 1, 1, 1)","(1, 1, 1, 0, 0)","(1, 1, 1, 0, 0)","(0, 0, 1, 1, 1)","(1, 1, 1, 0, 0)","(1, 1, 1, 0, 0)"
"[(4, 3, 0, 2, 1), (0, 4, 3, 1, 2), (4, 2, 1, 3, 0), (0, 1, 3, 4, 2), (2, 3, 4, 0, 1), (4, 3, 0, 2, 1), (1, 0, 3, 2, 4), (1, 2, 0, 4, 3), (3, 2, 0, 4, 1), (1, 0, 2, 4, 3)]","(1, 1, 0, 0, 1)",0,"[0, 6, 6, 5, 6, 4, 0, 5, 5, 4, 4, 5, 0, 4, 5, 5, 5, 6, 0, 4, 4, 6, 5, 6, 0]","[0.0, 0.06, 0.06, 0.05, 0.06, 0.04, 0.0, 0.05, 0.05, 0.04, 0.04, 0.05, 0.0, 0.04, 0.05, 0.05, 0.05, 0.06, 0.0, 0.04, 0.04, 0.06, 0.05, 0.06, 0.0]","[6, 6, 5, 6, 4, 5, 5, 4, 4, 5, 4, 5, 5, 5, 6, 4, 4, 6, 5, 6]","[0.06, 0.06, 0.05, 0.06, 0.04, 0.05, 0.05, 0.04, 0.04, 0.05, 0.04, 0.05, 0.05, 0.05, 0.06, 0.04, 0.04, 0.06, 0.05, 0.06]",[0.12 0.12 0.1  0.12 0.1  0.1  0.08 0.08 0.1  0.08],"[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 0, 0, 0, 0]","[2, 2, 4, 1, 1, 3, 1, 1, 1, 4, 1, 3, 1, 3, 2, 1, 3, 3, 1, 2, 3, 1, 1, 4, 1]","[0.04, 0.04, 0.08, 0.02, 0.02, 0.06, 0.02, 0.02, 0.02, 0.08, 0.02, 0.06, 0.02, 0.06, 0.04, 0.02, 0.06, 0.06, 0.02, 0.04, 0.06, 0.02, 0.02, 0.08, 0.02]","(1, 0, 0, 1, 1)","(1, 1, 0, 0, 1)","(1, 1, 0, 0, 1)","(1, 0, 0, 1, 1)","(1, 0, 1, 1, 0)","(0, 0, 1, 1, 1)","(1, 0, 1, 1, 0)","(1, 1, 1, 0, 0)","(0, 0, 1, 1, 1)","(1, 1, 1, 0, 0)","(0, 0, 1, 1, 1)"
"[(2, 0, 3, 4, 1), (2, 0, 3, 4, 1), (2, 3, 4, 0, 1), (2, 3, 0, 4, 1), (2, 3, 0, 4, 1), (2, 3, 0, 4, 1), (2, 3, 0, 4, 1), (2, 3, 0, 4, 1), (2, 3, 0, 4, 1), (2, 3, 0, 4, 1)]","(1, 0, 1, 1, 0)",0,"[0, 10, 0, 2, 9, 0, 0, 0, 0, 0, 10, 10, 0, 10, 10, 8, 10, 0, 0, 10, 1, 10, 0, 0, 0]","[0.0, 0.1, 0.0, 0.02, 0.09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1, 0.0, 0.1, 0.1, 0.08, 0.1, 0.0, 0.0, 0.1, 0.01, 0.1, 0.0, 0.0, 0.0]","[10, 0, 2, 9, 0, 0, 0, 0, 10, 10, 10, 10, 8, 10, 0, 10, 1, 10, 0, 0]","[0.1, 0.0, 0.02, 0.09, 0.0, 0.0, 0.0, 0.0, 0.1, 0.1, 0.1, 0.1, 0.08, 0.1, 0.0, 0.1, 0.01, 0.1, 0.0, 0.0]","[0.19608 0.      0.03922 0.17647 0.      0.      0.      0.19608 0.19608
 0.19608]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 1, 1, 1]","[0, 2, 7, 1, 0, 0, 0, 0, 0, 10, 10, 0, 0, 0, 0, 0, 8, 2, 0, 0, 0, 0, 1, 9, 0]","[0.0, 0.04, 0.14, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16, 0.04, 0.0, 0.0, 0.0, 0.0, 0.02, 0.18, 0.0]","(1, 0, 1, 1, 0)","(1, 1, 1, 0, 0)","(1, 0, 1, 1, 0)","(1, 0, 1, 1, 0)","(1, 0, 1, 1, 0)","(0, 0, 1, 1, 1)","(1, 0, 1, 1, 0)","(1, 1, 1, 0, 0)","(1, 0, 1, 1, 0)","(1, 0, 1, 1, 0)","(0, 0, 1, 1, 1)"
"[(2, 3, 4, 1, 0), (2, 3, 4, 1, 0), (3, 1, 2, 4, 0), (3, 0, 1, 4, 2), (3, 1, 4, 2, 0), (3, 1, 4, 0, 2), (1, 3, 2, 4, 0), (3, 2, 4, 1, 0), (3, 1, 2, 4, 0), (3, 1, 4, 0, 2)]","(0, 1, 1, 1, 0)",0,"[0, 1, 3, 0, 1, 9, 0, 7, 1, 7, 7, 3, 0, 2, 6, 10, 9, 8, 0, 10, 9, 3, 4, 0, 0]","[0.0, 0.01, 0.03, 0.0, 0.01, 0.09, 0.0, 0.07, 0.01, 0.07, 0.07, 0.03, 0.0, 0.02, 0.06, 0.1, 0.09, 0.08, 0.0, 0.1, 0.09, 0.03, 0.04, 0.0, 0.0]","[1, 3, 0, 1, 9, 7, 1, 7, 7, 3, 2, 6, 10, 9, 8, 10, 9, 3, 4, 0]","[0.01, 0.03, 0.0, 0.01, 0.09, 0.07, 0.01, 0.07, 0.07, 0.03, 0.02, 0.06, 0.1, 0.09, 0.08, 0.1, 0.09, 0.03, 0.04, 0.0]","[0.02632 0.07895 0.      0.02632 0.18421 0.02632 0.18421 0.05263 0.15789
 0.26316]","[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[0, 1, 0, 2, 7, 1, 5, 1, 3, 0, 2, 1, 3, 1, 3, 7, 3, 0, 0, 0, 0, 0, 6, 4, 0]","[0.0, 0.02, 0.0, 0.04, 0.14, 0.02, 0.1, 0.02, 0.06, 0.0, 0.04, 0.02, 0.06, 0.02, 0.06, 0.14, 0.06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12, 0.08, 0.0]","(0, 1, 1, 1, 0)","(0, 1, 1, 1, 0)","(0, 1, 1, 1, 0)","(0, 1, 0, 1, 1)","(0, 1, 0, 1, 1)","(0, 0, 1, 1, 1)","(0, 1, 0, 1, 1)","(1, 1, 0, 1, 0)","(0, 0, 1, 1, 1)","(0, 1, 1, 1, 0)","(0, 1, 0, 1, 1)"
"[(3, 0, 1, 2, 4), (3, 1, 0, 2, 4), (3, 0, 1, 2, 4), (3, 0, 1, 2, 4), (3, 0, 1, 4, 2), (3, 0, 1, 2, 4), (3, 1, 0, 2, 4), (3, 1, 2, 0, 4), (3, 0, 1, 2, 4), (3, 0, 1, 2, 4)]","(1, 1, 0, 1, 0)",0,"[0, 7, 9, 0, 10, 3, 0, 10, 0, 10, 1, 0, 0, 0, 9, 10, 10, 10, 0, 10, 0, 0, 1, 0, 0]","[0.0, 0.07, 0.09, 0.0, 0.1, 0.03, 0.0, 0.1, 0.0, 0.1, 0.01, 0.0, 0.0, 0.0, 0.09, 0.1, 0.1, 0.1, 0.0, 0.1, 0.0, 0.0, 0.01, 0.0, 0.0]","[7, 9, 0, 10, 3, 10, 0, 10, 1, 0, 0, 9, 10, 10, 10, 10, 0, 0, 1, 0]","[0.07, 0.09, 0.0, 0.1, 0.03, 0.1, 0.0, 0.1, 0.01, 0.0, 0.0, 0.09, 0.1, 0.1, 0.1, 0.1, 0.0, 0.0, 0.01, 0.0]","[0.10769 0.13846 0.      0.15385 0.15385 0.      0.15385 0.      0.13846
 0.15385]","[0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 1, 0, 1, 1]","[0, 7, 2, 1, 0, 0, 3, 7, 0, 0, 0, 0, 1, 8, 1, 10, 0, 0, 0, 0, 0, 0, 0, 1, 9]","[0.0, 0.14, 0.04, 0.02, 0.0, 0.0, 0.06, 0.14, 0.0, 0.0, 0.0, 0.0, 0.02, 0.16, 0.02, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.18]","(1, 1, 0, 1, 0)","(1, 1, 0, 1, 0)","(1, 1, 0, 1, 0)","(1, 1, 0, 1, 0)","(1, 1, 0, 1, 0)","(0, 0, 1, 1, 1)","(1, 1, 0, 1, 0)","(1, 1, 1, 0, 0)","(1, 1, 0, 1, 0)","(1, 1, 0, 1, 0)","(0, 1, 0, 1, 1)"
"[(2, 0, 1, 3, 4), (4, 1, 2, 3, 0), (1, 0, 3, 2, 4), (4, 2, 3, 1, 0), (3, 4, 0, 1, 2), (1, 2, 3, 0, 4), (2, 1, 4, 0, 3), (2, 4, 1, 3, 0), (2, 4, 3, 0, 1), (1, 3, 2, 0, 4)]","(0, 1, 1, 1, 0)",0,"[0, 3, 2, 3, 4, 7, 0, 5, 7, 5, 8, 5, 0, 7, 7, 7, 3, 3, 0, 5, 6, 5, 3, 5, 0]","[0.0, 0.03, 0.02, 0.03, 0.04, 0.07, 0.0, 0.05, 0.07, 0.05, 0.08, 0.05, 0.0, 0.07, 0.07, 0.07, 0.03, 0.03, 0.0, 0.05, 0.06, 0.05, 0.03, 0.05, 0.0]","[3, 2, 3, 4, 7, 5, 7, 5, 8, 5, 7, 7, 7, 3, 3, 5, 6, 5, 3, 5]","[0.03, 0.02, 0.03, 0.04, 0.07, 0.05, 0.07, 0.05, 0.08, 0.05, 0.07, 0.07, 0.07, 0.03, 0.03, 0.05, 0.06, 0.05, 0.03, 0.05]","[0.0625  0.04167 0.0625  0.08333 0.10417 0.14583 0.10417 0.14583 0.14583
 0.10417]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 1, 1, 0]","[0, 2, 1, 4, 3, 3, 2, 2, 2, 1, 4, 2, 2, 1, 1, 1, 1, 4, 3, 1, 2, 3, 1, 0, 4]","[0.0, 0.04, 0.02, 0.08, 0.06, 0.06, 0.04, 0.04, 0.04, 0.02, 0.08, 0.04, 0.04, 0.02, 0.02, 0.02, 0.02, 0.08, 0.06, 0.02, 0.04, 0.06, 0.02, 0.0, 0.08]","(0, 1, 1, 0, 1)","(0, 1, 1, 0, 1)","(0, 1, 1, 0, 1)","(0, 1, 1, 0, 1)","(0, 1, 1, 1, 0)","(0, 0, 1, 1, 1)","(0, 1, 1, 1, 0)","(1, 1, 1, 0, 0)","(0, 0, 1, 1, 1)","(0, 1, 1, 1, 0)","(0, 0, 1, 1, 1)"
"[(0, 1, 4, 3, 2), (0, 4, 2, 1, 3), (1, 0, 4, 3, 2), (1, 4, 0, 3, 2), (1, 2, 4, 3, 0), (0, 4, 3, 1, 2), (3, 2, 0, 4, 1), (1, 3, 4, 0, 2), (1, 3, 4, 2, 0), (0, 2, 4, 1, 3)]","(1, 1, 0, 0, 1)",0,"[0, 5, 7, 6, 6, 5, 0, 7, 8, 6, 3, 3, 0, 3, 3, 4, 2, 7, 0, 3, 4, 4, 7, 7, 0]","[0.0, 0.05, 0.07, 0.06, 0.06, 0.05, 0.0, 0.07, 0.08, 0.06, 0.03, 0.03, 0.0, 0.03, 0.03, 0.04, 0.02, 0.07, 0.0, 0.03, 0.04, 0.04, 0.07, 0.07, 0.0]","[5, 7, 6, 6, 5, 7, 8, 6, 3, 3, 3, 3, 4, 2, 7, 3, 4, 4, 7, 7]","[0.05, 0.07, 0.06, 0.06, 0.05, 0.07, 0.08, 0.06, 0.03, 0.03, 0.03, 0.03, 0.04, 0.02, 0.07, 0.03, 0.04, 0.04, 0.07, 0.07]","[0.09259 0.12963 0.11111 0.11111 0.12963 0.14815 0.11111 0.05556 0.05556
 0.05556]","[0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]","[0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 0, 0]","[4, 1, 2, 1, 2, 5, 1, 0, 3, 1, 0, 3, 1, 1, 5, 1, 2, 1, 4, 2, 0, 3, 6, 1, 0]","[0.08, 0.02, 0.04, 0.02, 0.04, 0.1, 0.02, 0.0, 0.06, 0.02, 0.0, 0.06, 0.02, 0.02, 0.1, 0.02, 0.04, 0.02, 0.08, 0.04, 0.0, 0.06, 0.12, 0.02, 0.0]","(1, 1, 0, 0, 1)","(1, 1, 0, 1, 0)","(1, 1, 0, 0, 1)","(1, 1, 0, 0, 1)","(1, 1, 0, 0, 1)","(0, 0, 1, 1, 1)","(1, 1, 0, 0, 1)","(1, 1, 0, 0, 1)","(0, 0, 1, 1, 1)","(0, 1, 0, 1, 1)","(0, 0, 1, 1, 1)"
"[(2, 3, 0, 4, 1), (1, 3, 2, 0, 4), (1, 3, 2, 0, 4), (2, 3, 1, 0, 4), (2, 1, 4, 0, 3), (1, 3, 2, 4, 0), (0, 1, 2, 3, 4), (3, 2, 1, 0, 4), (2, 1, 3, 0, 4), (1, 4, 0, 2, 3)]","(0, 1, 1, 1, 0)",0,"[0, 2, 2, 3, 7, 8, 0, 5, 7, 9, 8, 5, 0, 6, 9, 7, 3, 4, 0, 8, 3, 1, 1, 2, 0]","[0.0, 0.02, 0.02, 0.03, 0.07, 0.08, 0.0, 0.05, 0.07, 0.09, 0.08, 0.05, 0.0, 0.06, 0.09, 0.07, 0.03, 0.04, 0.0, 0.08, 0.03, 0.01, 0.01, 0.02, 0.0]","[2, 2, 3, 7, 8, 5, 7, 9, 8, 5, 6, 9, 7, 3, 4, 8, 3, 1, 1, 2]","[0.02, 0.02, 0.03, 0.07, 0.08, 0.05, 0.07, 0.09, 0.08, 0.05, 0.06, 0.09, 0.07, 0.03, 0.04, 0.08, 0.03, 0.01, 0.01, 0.02]","[0.03448 0.03448 0.05172 0.12069 0.08621 0.12069 0.15517 0.10345 0.15517
 0.13793]","[0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 2, 6, 1, 4, 3, 2, 0, 1, 4, 1, 4, 1, 0, 1, 5, 1, 1, 2, 0, 1, 1, 2, 6]","[0.02, 0.0, 0.04, 0.12, 0.02, 0.08, 0.06, 0.04, 0.0, 0.02, 0.08, 0.02, 0.08, 0.02, 0.0, 0.02, 0.1, 0.02, 0.02, 0.04, 0.0, 0.02, 0.02, 0.04, 0.12]","(0, 1, 1, 1, 0)","(1, 1, 1, 0, 0)","(0, 1, 1, 1, 0)","(0, 1, 1, 1, 0)","(0, 1, 1, 1, 0)","(0, 0, 1, 1, 1)","(1, 1, 1, 0, 0)","(1, 1, 1, 0, 0)","(0, 1, 1, 1, 0)","(0, 1, 1, 1, 0)","(1, 1, 1, 0, 0)"
